Codice,Location,Provincia,Regione,data,scontrini,lordototale,giorno,mese,year,stagione,festività,festivo_ferriale,Covid,colore,scontrino_medio
R000,Montebello,Pavia,Lombardia,2021-10-31,768,26242.65,Sunday,October,2021,Autumn,No,Festivo,Post-Covid19,bianco,34.17
R000,Montebello,Pavia,Lombardia,2021-11-01,569,18557.02,Monday,November,2021,Autumn,Ognissanti,Festivo,Post-Covid19,bianco,32.61
R000,Montebello,Pavia,Lombardia,2021-11-02,407,12919.42,Tuesday,November,2021,Autumn,No,Feriale,Post-Covid19,bianco,31.74
R000,Montebello,Pavia,Lombardia,2021-11-03,441,13545.9,Wednesday,November,2021,Autumn,No,Feriale,Post-Covid19,bianco,30.72
R000,Montebello,Pavia,Lombardia,2021-11-04,400,11802.48,Thursday,November,2021,Autumn,No,Feriale,Post-Covid19,bianco,29.51
R000,Montebello,Pavia,Lombardia,2021-11-05,521,16713.08,Friday,November,2021,Autumn,No,Feriale,Post-Covid19,bianco,32.08
R000,Montebello,Pavia,Lombardia,2021-11-06,863,29111.02,Saturday,November,2021,Autumn,No,Festivo,Post-Covid19,bianco,33.73
R000,Montebello,Pavia,Lombardia,2021-11-07,722,23733.84,Sunday,November,2021,Autumn,No,Festivo,Post-Covid19,bianco,32.87
R000,Montebello,Pavia,Lombardia,2021-11-08,382,11550.06,Monday,November,2021,Autumn,No,Feriale,Post-Covid19,bianco,30.24
R000,Montebello,Pavia,Lombardia,2021-11-09,408,12343.4,Tuesday,November,2021,Autumn,No,Feriale,Post-Covid19,bianco,30.25
R000,Montebello,Pavia,Lombardia,2021-11-10,465,13673.07,Wednesday,November,2021,Autumn,No,Feriale,Post-Covid19,bianco,29.4
R000,Montebello,Pavia,Lombardia,2021-11-11,634,13326.47,Thursday,November,2021,Autumn,No,Feriale,Post-Covid19,bianco,21.02
R000,Montebello,Pavia,Lombardia,2021-11-12,558,18148.86,Friday,November,2021,Autumn,No,Feriale,Post-Covid19,bianco,32.52
R000,Montebello,Pavia,Lombardia,2021-11-13,901,29689.15,Saturday,November,2021,Autumn,No,Festivo,Post-Covid19,bianco,32.95
R000,Montebello,Pavia,Lombardia,2021-11-14,690,23286.02,Sunday,November,2021,Autumn,No,Festivo,Post-Covid19,bianco,33.75
R000,Montebello,Pavia,Lombardia,2021-11-15,423,12742.0,Monday,November,2021,Autumn,No,Feriale,Post-Covid19,bianco,30.12
R000,Montebello,Pavia,Lombardia,2021-11-16,402,11996.96,Tuesday,November,2021,Autumn,No,Feriale,Post-Covid19,bianco,29.84
R000,Montebello,Pavia,Lombardia,2021-11-17,387,12473.86,Wednesday,November,2021,Autumn,No,Feriale,Post-Covid19,bianco,32.23
R000,Montebello,Pavia,Lombardia,2021-11-18,443,12721.02,Thursday,November,2021,Autumn,No,Feriale,Post-Covid19,bianco,28.72
R000,Montebello,Pavia,Lombardia,2021-11-19,674,22086.43,Friday,November,2021,Autumn,No,Feriale,Post-Covid19,bianco,32.77
R000,Montebello,Pavia,Lombardia,2021-11-20,844,28382.16,Saturday,November,2021,Autumn,No,Festivo,Post-Covid19,bianco,33.63
R000,Montebello,Pavia,Lombardia,2021-11-21,670,24463.48,Sunday,November,2021,Autumn,No,Festivo,Post-Covid19,bianco,36.51
R000,Montebello,Pavia,Lombardia,2021-11-22,344,10981.82,Monday,November,2021,Autumn,No,Feriale,Post-Covid19,bianco,31.92
R000,Montebello,Pavia,Lombardia,2021-11-23,390,12495.2,Tuesday,November,2021,Autumn,No,Feriale,Post-Covid19,bianco,32.04
R000,Montebello,Pavia,Lombardia,2021-11-24,404,11794.09,Wednesday,November,2021,Autumn,No,Feriale,Post-Covid19,bianco,29.19
R000,Montebello,Pavia,Lombardia,2021-11-25,420,13916.1,Thursday,November,2021,Autumn,No,Feriale,Post-Covid19,bianco,33.13
R000,Montebello,Pavia,Lombardia,2021-11-26,653,20487.06,Friday,November,2021,Autumn,No,Feriale,Post-Covid19,bianco,31.37
R000,Montebello,Pavia,Lombardia,2021-11-27,873,28562.19,Saturday,November,2021,Autumn,No,Festivo,Post-Covid19,bianco,32.72
R000,Montebello,Pavia,Lombardia,2021-11-28,699,24707.84,Sunday,November,2021,Autumn,No,Festivo,Post-Covid19,bianco,35.35
R000,Montebello,Pavia,Lombardia,2021-11-29,443,13085.58,Monday,November,2021,Autumn,No,Feriale,Post-Covid19,bianco,29.54
R000,Montebello,Pavia,Lombardia,2021-11-30,392,12108.61,Tuesday,November,2021,Autumn,No,Feriale,Post-Covid19,bianco,30.89
R000,Montebello,Pavia,Lombardia,2021-12-01,525,14462.9,Wednesday,December,2021,Autumn,No,Feriale,Post-Covid19,bianco,27.55
R000,Montebello,Pavia,Lombardia,2021-12-02,442,13397.8,Thursday,December,2021,Autumn,No,Feriale,Post-Covid19,bianco,30.31
R000,Montebello,Pavia,Lombardia,2021-12-03,646,19169.3,Friday,December,2021,Autumn,No,Feriale,Post-Covid19,bianco,29.67
R000,Montebello,Pavia,Lombardia,2021-12-04,826,25518.51,Saturday,December,2021,Autumn,No,Festivo,Post-Covid19,bianco,30.89
R000,Montebello,Pavia,Lombardia,2021-12-05,674,23029.27,Sunday,December,2021,Autumn,No,Festivo,Post-Covid19,bianco,34.17
R000,Montebello,Pavia,Lombardia,2021-12-06,445,12670.07,Monday,December,2021,Autumn,No,Feriale,Post-Covid19,bianco,28.47
R000,Montebello,Pavia,Lombardia,2021-12-07,568,17425.04,Tuesday,December,2021,Autumn,No,Feriale,Post-Covid19,bianco,30.68
R000,Montebello,Pavia,Lombardia,2021-12-08,284,8799.7,Wednesday,December,2021,Autumn,Immacolata,Festivo,Post-Covid19,bianco,30.98
R000,Montebello,Pavia,Lombardia,2021-12-09,482,14443.03,Thursday,December,2021,Autumn,No,Feriale,Post-Covid19,bianco,29.96
R000,Montebello,Pavia,Lombardia,2021-12-10,462,14794.14,Friday,December,2021,Autumn,No,Feriale,Post-Covid19,bianco,32.02
R000,Montebello,Pavia,Lombardia,2021-12-11,837,25384.02,Saturday,December,2021,Autumn,No,Festivo,Post-Covid19,bianco,30.33
R000,Montebello,Pavia,Lombardia,2021-12-12,673,23712.02,Sunday,December,2021,Autumn,No,Festivo,Post-Covid19,bianco,35.23
R000,Montebello,Pavia,Lombardia,2021-12-13,462,13329.6,Monday,December,2021,Autumn,No,Feriale,Post-Covid19,bianco,28.85
R000,Montebello,Pavia,Lombardia,2021-12-14,495,15133.77,Tuesday,December,2021,Autumn,No,Feriale,Post-Covid19,bianco,30.57
R000,Montebello,Pavia,Lombardia,2021-12-15,687,21435.57,Wednesday,December,2021,Autumn,No,Feriale,Post-Covid19,bianco,31.2
R000,Montebello,Pavia,Lombardia,2021-12-16,620,18120.89,Thursday,December,2021,Autumn,No,Feriale,Post-Covid19,bianco,29.23
R000,Montebello,Pavia,Lombardia,2021-12-17,732,23392.94,Friday,December,2021,Autumn,No,Feriale,Post-Covid19,bianco,31.96
R000,Montebello,Pavia,Lombardia,2021-12-18,1005,34090.9,Saturday,December,2021,Autumn,No,Festivo,Post-Covid19,bianco,33.92
R000,Montebello,Pavia,Lombardia,2021-12-19,853,29583.47,Sunday,December,2021,Autumn,No,Festivo,Post-Covid19,bianco,34.68
R000,Montebello,Pavia,Lombardia,2021-12-20,640,18329.49,Monday,December,2021,Autumn,No,Feriale,Post-Covid19,bianco,28.64
R000,Montebello,Pavia,Lombardia,2021-12-21,705,21716.59,Tuesday,December,2021,Winter,No,Feriale,Post-Covid19,bianco,30.8
R000,Montebello,Pavia,Lombardia,2021-12-22,669,21267.85,Wednesday,December,2021,Winter,No,Feriale,Post-Covid19,bianco,31.79
R000,Montebello,Pavia,Lombardia,2021-12-23,804,27878.9,Thursday,December,2021,Winter,No,Feriale,Post-Covid19,bianco,34.68
R000,Montebello,Pavia,Lombardia,2021-12-24,488,16443.43,Friday,December,2021,Winter,No,Feriale,Post-Covid19,bianco,33.7
R000,Montebello,Pavia,Lombardia,2021-12-25,174,5711.44,Saturday,December,2021,Winter,Natale,Festivo,Post-Covid19,bianco,32.82
R000,Montebello,Pavia,Lombardia,2021-12-26,636,20171.29,Sunday,December,2021,Winter,Santo Stefano,Festivo,Post-Covid19,bianco,31.72
R000,Montebello,Pavia,Lombardia,2021-12-27,659,20930.26,Monday,December,2021,Winter,No,Feriale,Post-Covid19,bianco,31.76
R000,Montebello,Pavia,Lombardia,2021-12-28,699,23437.19,Tuesday,December,2021,Winter,No,Feriale,Post-Covid19,bianco,33.53
R000,Montebello,Pavia,Lombardia,2021-12-29,652,18982.89,Wednesday,December,2021,Winter,No,Feriale,Post-Covid19,bianco,29.11
R000,Montebello,Pavia,Lombardia,2021-12-30,509,16632.49,Thursday,December,2021,Winter,No,Feriale,Post-Covid19,bianco,32.68
R000,Montebello,Pavia,Lombardia,2021-12-31,230,7900.96,Friday,December,2021,Winter,No,Feriale,Post-Covid19,bianco,34.35
R000,Montebello,Pavia,Lombardia,2022-01-01,493,16702.96,Saturday,January,2022,Winter,Capodanno,Festivo,Post-Covid19,bianco,33.88
R000,Montebello,Pavia,Lombardia,2022-01-02,660,23664.56,Sunday,January,2022,Winter,No,Festivo,Post-Covid19,bianco,35.86
R000,Montebello,Pavia,Lombardia,2022-01-03,515,16478.24,Monday,January,2022,Winter,No,Feriale,Post-Covid19,giallo,32.0
R000,Montebello,Pavia,Lombardia,2022-01-04,441,14739.57,Tuesday,January,2022,Winter,No,Feriale,Post-Covid19,giallo,33.42
R000,Montebello,Pavia,Lombardia,2022-01-05,590,19023.9,Wednesday,January,2022,Winter,No,Feriale,Post-Covid19,giallo,32.24
R000,Montebello,Pavia,Lombardia,2022-01-06,634,21237.17,Thursday,January,2022,Winter,Epifania,Festivo,Post-Covid19,giallo,33.5
R000,Montebello,Pavia,Lombardia,2022-01-07,579,19919.66,Friday,January,2022,Winter,No,Feriale,Post-Covid19,giallo,34.4
R000,Montebello,Pavia,Lombardia,2022-01-08,656,20710.08,Saturday,January,2022,Winter,No,Festivo,Post-Covid19,giallo,31.57
R000,Montebello,Pavia,Lombardia,2022-01-09,600,21157.82,Sunday,January,2022,Winter,No,Festivo,Post-Covid19,giallo,35.26
R000,Montebello,Pavia,Lombardia,2022-01-10,330,9552.9,Monday,January,2022,Winter,No,Feriale,Post-Covid19,giallo,28.95
R000,Montebello,Pavia,Lombardia,2022-01-11,413,13152.1,Tuesday,January,2022,Winter,No,Feriale,Post-Covid19,giallo,31.85
R000,Montebello,Pavia,Lombardia,2022-01-12,405,12752.91,Wednesday,January,2022,Winter,No,Feriale,Post-Covid19,giallo,31.49
R000,Montebello,Pavia,Lombardia,2022-01-13,452,13321.96,Thursday,January,2022,Winter,No,Feriale,Post-Covid19,giallo,29.47
R000,Montebello,Pavia,Lombardia,2022-01-14,642,19921.28,Friday,January,2022,Winter,No,Feriale,Post-Covid19,giallo,31.03
R000,Montebello,Pavia,Lombardia,2022-01-15,778,26605.94,Saturday,January,2022,Winter,No,Festivo,Post-Covid19,giallo,34.2
R000,Montebello,Pavia,Lombardia,2022-01-16,691,24253.97,Sunday,January,2022,Winter,No,Festivo,Post-Covid19,giallo,35.1
R000,Montebello,Pavia,Lombardia,2022-01-17,369,11555.03,Monday,January,2022,Winter,No,Feriale,Post-Covid19,giallo,31.31
R000,Montebello,Pavia,Lombardia,2022-01-18,448,14454.5,Tuesday,January,2022,Winter,No,Feriale,Post-Covid19,giallo,32.26
R000,Montebello,Pavia,Lombardia,2022-01-19,420,13508.05,Wednesday,January,2022,Winter,No,Feriale,Post-Covid19,giallo,32.16
R000,Montebello,Pavia,Lombardia,2022-01-20,340,10547.25,Thursday,January,2022,Winter,No,Feriale,Post-Covid19,giallo,31.02
R000,Montebello,Pavia,Lombardia,2022-01-21,523,17231.1,Friday,January,2022,Winter,No,Feriale,Post-Covid19,giallo,32.95
R000,Montebello,Pavia,Lombardia,2022-01-22,684,24269.49,Saturday,January,2022,Winter,No,Festivo,Post-Covid19,giallo,35.48
R000,Montebello,Pavia,Lombardia,2022-01-23,623,22567.17,Sunday,January,2022,Winter,No,Festivo,Post-Covid19,giallo,36.22
R000,Montebello,Pavia,Lombardia,2022-01-24,358,11249.42,Monday,January,2022,Winter,No,Feriale,Post-Covid19,giallo,31.42
R000,Montebello,Pavia,Lombardia,2022-01-25,334,10251.12,Tuesday,January,2022,Winter,No,Feriale,Post-Covid19,giallo,30.69
R000,Montebello,Pavia,Lombardia,2022-01-26,359,12298.2,Wednesday,January,2022,Winter,No,Feriale,Post-Covid19,giallo,34.26
R000,Montebello,Pavia,Lombardia,2022-01-27,390,13125.38,Thursday,January,2022,Winter,No,Feriale,Post-Covid19,giallo,33.65
R000,Montebello,Pavia,Lombardia,2022-01-28,627,19737.0,Friday,January,2022,Winter,No,Feriale,Post-Covid19,giallo,31.48
R000,Montebello,Pavia,Lombardia,2022-01-29,818,28490.94,Saturday,January,2022,Winter,No,Festivo,Post-Covid19,giallo,34.83
R000,Montebello,Pavia,Lombardia,2022-01-30,629,21720.45,Sunday,January,2022,Winter,No,Festivo,Post-Covid19,giallo,34.53
R000,Montebello,Pavia,Lombardia,2022-01-31,362,11085.34,Monday,January,2022,Winter,No,Feriale,Post-Covid19,giallo,30.62
R000,Montebello,Pavia,Lombardia,2022-02-01,393,12857.18,Tuesday,February,2022,Winter,No,Feriale,Post-Covid19,giallo,32.72
R000,Montebello,Pavia,Lombardia,2022-02-02,409,12697.02,Wednesday,February,2022,Winter,No,Feriale,Post-Covid19,giallo,31.04
R000,Montebello,Pavia,Lombardia,2022-02-03,385,11762.63,Thursday,February,2022,Winter,No,Feriale,Post-Covid19,giallo,30.55
R000,Montebello,Pavia,Lombardia,2022-02-04,503,15418.92,Friday,February,2022,Winter,No,Feriale,Post-Covid19,giallo,30.65
R000,Montebello,Pavia,Lombardia,2022-02-05,698,23639.36,Saturday,February,2022,Winter,No,Festivo,Post-Covid19,giallo,33.87
R000,Montebello,Pavia,Lombardia,2022-02-06,620,22181.31,Sunday,February,2022,Winter,No,Festivo,Post-Covid19,giallo,35.78
R000,Montebello,Pavia,Lombardia,2022-02-07,366,11002.8,Monday,February,2022,Winter,No,Feriale,Post-Covid19,giallo,30.06
R000,Montebello,Pavia,Lombardia,2022-02-08,376,11309.11,Tuesday,February,2022,Winter,No,Feriale,Post-Covid19,giallo,30.08
R000,Montebello,Pavia,Lombardia,2022-02-09,430,13442.11,Wednesday,February,2022,Winter,No,Feriale,Post-Covid19,giallo,31.26
R000,Montebello,Pavia,Lombardia,2022-02-10,400,12589.94,Thursday,February,2022,Winter,No,Feriale,Post-Covid19,giallo,31.47
R000,Montebello,Pavia,Lombardia,2022-02-11,568,17414.97,Friday,February,2022,Winter,No,Feriale,Post-Covid19,giallo,30.66
R000,Montebello,Pavia,Lombardia,2022-02-12,796,26156.55,Saturday,February,2022,Winter,No,Festivo,Post-Covid19,giallo,32.86
R000,Montebello,Pavia,Lombardia,2022-02-13,660,23616.68,Sunday,February,2022,Winter,No,Festivo,Post-Covid19,giallo,35.78
R000,Montebello,Pavia,Lombardia,2022-02-14,404,13271.63,Monday,February,2022,Winter,No,Feriale,Post-Covid19,giallo,32.85
R000,Montebello,Pavia,Lombardia,2022-02-15,329,10492.82,Tuesday,February,2022,Winter,No,Feriale,Post-Covid19,giallo,31.89
R000,Montebello,Pavia,Lombardia,2022-02-16,375,12361.63,Wednesday,February,2022,Winter,No,Feriale,Post-Covid19,giallo,32.96
R000,Montebello,Pavia,Lombardia,2022-02-17,442,13671.61,Thursday,February,2022,Winter,No,Feriale,Post-Covid19,giallo,30.93
R000,Montebello,Pavia,Lombardia,2022-02-18,541,16640.13,Friday,February,2022,Winter,No,Feriale,Post-Covid19,giallo,30.76
R000,Montebello,Pavia,Lombardia,2022-02-19,896,27402.27,Saturday,February,2022,Winter,No,Festivo,Post-Covid19,giallo,30.58
R000,Montebello,Pavia,Lombardia,2022-02-20,735,23909.04,Sunday,February,2022,Winter,No,Festivo,Post-Covid19,giallo,32.53
R000,Montebello,Pavia,Lombardia,2022-02-21,389,11095.87,Monday,February,2022,Winter,No,Feriale,Post-Covid19,giallo,28.52
R000,Montebello,Pavia,Lombardia,2022-02-22,413,12328.88,Tuesday,February,2022,Winter,No,Feriale,Post-Covid19,giallo,29.85
R000,Montebello,Pavia,Lombardia,2022-02-23,405,12401.21,Wednesday,February,2022,Winter,No,Feriale,Post-Covid19,giallo,30.62
R000,Montebello,Pavia,Lombardia,2022-02-24,419,11963.56,Thursday,February,2022,Winter,No,Feriale,Post-Covid19,giallo,28.55
R000,Montebello,Pavia,Lombardia,2022-02-25,596,18287.37,Friday,February,2022,Winter,No,Feriale,Post-Covid19,giallo,30.68
R000,Montebello,Pavia,Lombardia,2022-02-26,833,26157.11,Saturday,February,2022,Winter,No,Festivo,Post-Covid19,giallo,31.4
R000,Montebello,Pavia,Lombardia,2022-02-27,732,23827.26,Sunday,February,2022,Winter,No,Festivo,Post-Covid19,giallo,32.55
R000,Montebello,Pavia,Lombardia,2022-02-28,545,15960.65,Monday,February,2022,Winter,No,Feriale,Post-Covid19,bianco,29.29
R000,Montebello,Pavia,Lombardia,2022-03-01,407,13479.94,Tuesday,March,2022,Winter,No,Feriale,Post-Covid19,bianco,33.12
R000,Montebello,Pavia,Lombardia,2022-03-02,382,11417.36,Wednesday,March,2022,Winter,No,Feriale,Post-Covid19,bianco,29.89
R000,Montebello,Pavia,Lombardia,2022-03-03,458,14241.96,Thursday,March,2022,Winter,No,Feriale,Post-Covid19,bianco,31.1
R000,Montebello,Pavia,Lombardia,2022-03-04,569,16875.97,Friday,March,2022,Winter,No,Feriale,Post-Covid19,bianco,29.66
R000,Montebello,Pavia,Lombardia,2022-03-05,722,24045.52,Saturday,March,2022,Winter,No,Festivo,Post-Covid19,bianco,33.3
R000,Montebello,Pavia,Lombardia,2022-03-06,711,25482.87,Sunday,March,2022,Winter,No,Festivo,Post-Covid19,bianco,35.84
R000,Montebello,Pavia,Lombardia,2022-03-07,395,11869.06,Monday,March,2022,Winter,No,Feriale,Post-Covid19,bianco,30.05
R000,Montebello,Pavia,Lombardia,2022-03-08,371,12046.05,Tuesday,March,2022,Winter,No,Feriale,Post-Covid19,bianco,32.47
R000,Montebello,Pavia,Lombardia,2022-03-09,396,12397.08,Wednesday,March,2022,Winter,No,Feriale,Post-Covid19,bianco,31.31
R000,Montebello,Pavia,Lombardia,2022-03-10,414,13184.21,Thursday,March,2022,Winter,No,Feriale,Post-Covid19,bianco,31.85
R000,Montebello,Pavia,Lombardia,2022-03-11,529,17802.26,Friday,March,2022,Winter,No,Feriale,Post-Covid19,bianco,33.65
R000,Montebello,Pavia,Lombardia,2022-03-12,698,24822.53,Saturday,March,2022,Winter,No,Festivo,Post-Covid19,bianco,35.56
R000,Montebello,Pavia,Lombardia,2022-03-13,683,22862.76,Sunday,March,2022,Winter,No,Festivo,Post-Covid19,bianco,33.47
R000,Montebello,Pavia,Lombardia,2022-03-14,341,10406.34,Monday,March,2022,Winter,No,Feriale,Post-Covid19,bianco,30.52
R000,Montebello,Pavia,Lombardia,2022-03-15,428,13138.01,Tuesday,March,2022,Winter,No,Feriale,Post-Covid19,bianco,30.7
R000,Montebello,Pavia,Lombardia,2022-03-16,418,12954.55,Wednesday,March,2022,Winter,No,Feriale,Post-Covid19,bianco,30.99
R000,Montebello,Pavia,Lombardia,2022-03-17,411,12635.76,Thursday,March,2022,Winter,No,Feriale,Post-Covid19,bianco,30.74
R000,Montebello,Pavia,Lombardia,2022-03-18,547,16825.08,Friday,March,2022,Winter,No,Feriale,Post-Covid19,bianco,30.76
R000,Montebello,Pavia,Lombardia,2022-03-19,738,25732.13,Saturday,March,2022,Winter,No,Festivo,Post-Covid19,bianco,34.87
R000,Montebello,Pavia,Lombardia,2022-03-20,628,21579.88,Sunday,March,2022,Winter,No,Festivo,Post-Covid19,bianco,34.36
R000,Montebello,Pavia,Lombardia,2022-03-21,373,11155.1,Monday,March,2022,Spring,No,Feriale,Post-Covid19,bianco,29.91
R000,Montebello,Pavia,Lombardia,2022-03-22,440,13232.59,Tuesday,March,2022,Spring,No,Feriale,Post-Covid19,bianco,30.07
R000,Montebello,Pavia,Lombardia,2022-03-23,469,14247.58,Wednesday,March,2022,Spring,No,Feriale,Post-Covid19,bianco,30.38
R000,Montebello,Pavia,Lombardia,2022-03-24,391,11186.1,Thursday,March,2022,Spring,No,Feriale,Post-Covid19,bianco,28.61
R000,Montebello,Pavia,Lombardia,2022-03-25,612,18569.25,Friday,March,2022,Spring,No,Feriale,Post-Covid19,bianco,30.34
R000,Montebello,Pavia,Lombardia,2022-03-26,795,25975.19,Saturday,March,2022,Spring,No,Festivo,Post-Covid19,bianco,32.67
R000,Montebello,Pavia,Lombardia,2022-03-27,705,24046.28,Sunday,March,2022,Spring,No,Festivo,Post-Covid19,bianco,34.11
R000,Montebello,Pavia,Lombardia,2022-03-28,378,11214.58,Monday,March,2022,Spring,No,Feriale,Post-Covid19,bianco,29.67
R000,Montebello,Pavia,Lombardia,2022-03-29,366,11072.16,Tuesday,March,2022,Spring,No,Feriale,Post-Covid19,bianco,30.25
R000,Montebello,Pavia,Lombardia,2022-03-30,389,11803.16,Wednesday,March,2022,Spring,No,Feriale,Post-Covid19,bianco,30.34
R000,Montebello,Pavia,Lombardia,2022-03-31,456,13355.5,Thursday,March,2022,Spring,No,Feriale,Post-Covid19,bianco,29.29
R000,Montebello,Pavia,Lombardia,2022-04-01,600,19801.26,Friday,April,2022,Spring,No,Feriale,Post-Covid19,bianco,33.0
R000,Montebello,Pavia,Lombardia,2022-04-02,789,25717.99,Saturday,April,2022,Spring,No,Festivo,Post-Covid19,bianco,32.6
R000,Montebello,Pavia,Lombardia,2022-04-03,644,21790.35,Sunday,April,2022,Spring,No,Festivo,Post-Covid19,bianco,33.84
R000,Montebello,Pavia,Lombardia,2022-04-04,360,10687.79,Monday,April,2022,Spring,No,Feriale,Post-Covid19,bianco,29.69
R000,Montebello,Pavia,Lombardia,2022-04-05,429,12855.54,Tuesday,April,2022,Spring,No,Feriale,Post-Covid19,bianco,29.97
R000,Montebello,Pavia,Lombardia,2022-04-06,463,13627.17,Wednesday,April,2022,Spring,No,Feriale,Post-Covid19,bianco,29.43
R000,Montebello,Pavia,Lombardia,2022-04-07,445,14395.29,Thursday,April,2022,Spring,No,Feriale,Post-Covid19,bianco,32.35
R000,Montebello,Pavia,Lombardia,2022-04-08,543,18104.26,Friday,April,2022,Spring,No,Feriale,Post-Covid19,bianco,33.34
R000,Montebello,Pavia,Lombardia,2022-04-09,775,26669.93,Saturday,April,2022,Spring,No,Festivo,Post-Covid19,bianco,34.41
R000,Montebello,Pavia,Lombardia,2022-04-10,709,24117.8,Sunday,April,2022,Spring,No,Festivo,Post-Covid19,bianco,34.02
R000,Montebello,Pavia,Lombardia,2022-04-11,416,11610.38,Monday,April,2022,Spring,No,Feriale,Post-Covid19,bianco,27.91
R000,Montebello,Pavia,Lombardia,2022-04-12,425,12908.35,Tuesday,April,2022,Spring,No,Feriale,Post-Covid19,bianco,30.37
R000,Montebello,Pavia,Lombardia,2022-04-13,598,18678.71,Wednesday,April,2022,Spring,No,Feriale,Post-Covid19,bianco,31.24
R000,Montebello,Pavia,Lombardia,2022-04-14,667,20775.93,Thursday,April,2022,Spring,No,Feriale,Post-Covid19,bianco,31.15
R000,Montebello,Pavia,Lombardia,2022-04-15,642,19875.02,Friday,April,2022,Spring,No,Feriale,Post-Covid19,bianco,30.96
R000,Montebello,Pavia,Lombardia,2022-04-16,763,26556.98,Saturday,April,2022,Spring,No,Festivo,Post-Covid19,bianco,34.81
R000,Montebello,Pavia,Lombardia,2022-04-17,251,8641.32,Sunday,April,2022,Spring,Pasqua,Festivo,Post-Covid19,bianco,34.43
R000,Montebello,Pavia,Lombardia,2022-04-18,513,16804.45,Monday,April,2022,Spring,No,Feriale,Post-Covid19,bianco,32.76
R000,Montebello,Pavia,Lombardia,2022-04-19,479,15872.87,Tuesday,April,2022,Spring,No,Feriale,Post-Covid19,bianco,33.14
R000,Montebello,Pavia,Lombardia,2022-04-20,458,13873.95,Wednesday,April,2022,Spring,No,Feriale,Post-Covid19,bianco,30.29
R000,Montebello,Pavia,Lombardia,2022-04-21,478,14178.43,Thursday,April,2022,Spring,No,Feriale,Post-Covid19,bianco,29.66
